# Normalized	193neu	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
3.791565357079529353e+00	4.378378018736839294e-02	3.193047535033719225e-03
3.808331544253864998e+00	4.388336837291717529e-02	3.188520961823511704e-03
3.825097731428200643e+00	4.389635473489761353e-02	3.181195376249336317e-03
3.841863918602536287e+00	4.394585266709327698e-02	3.175234021201674833e-03
3.858630105776871932e+00	4.396665841341018677e-02	3.168393884132500969e-03
3.875396292951207577e+00	4.401545226573944092e-02	3.162167013251519256e-03
3.892162480125542778e+00	4.405916482210159302e-02	3.156198470647841262e-03
3.908928667299878423e+00	4.400850459933280945e-02	3.146804948644051775e-03
3.925694854474214068e+00	4.409764707088470459e-02	3.142588028799900377e-03
3.942461041648549713e+00	4.414813593029975891e-02	3.136760026703761754e-03
3.959227228822885358e+00	4.421198368072509766e-02	3.131880811605649087e-03
3.975993415997221003e+00	4.422352835536003113e-02	3.125419216415097588e-03
3.992759603171556204e+00	4.413614422082901001e-02	3.114238401305343632e-03
4.009525790345891849e+00	4.419587552547454834e-02	3.109145421583474518e-03
4.026291977520227050e+00	4.410614073276519775e-02	3.098541278684177960e-03
4.043058164694563139e+00	4.419550672173500061e-02	3.094560374447794058e-03
